 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12513877;Alberto Cortés «Analphabet»;14 euros;0;1;L,M,X,J,V,S,D;;2025-02-27 00:00:00.0;2025-02-28 23:59:00.0;20:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20b102a2fa0e1910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;4.042.739.911.262.290;-3.710.589.286.287.490;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12649767;Alejandro Hurtado;;1;0;;;2025-02-28 00:00:00.0;2025-02-28 23:59:00.0;19:00;?Tamiz   La guitarra de Alejandro Hurtado representa una fusión entre estéticas, culturas y épocas, mostrando un equilibrio entre la técnica clásica y la autenticidad del flamenco. Su estilo, a medio camino entre lo tradicional y lo vanguardista, demuestra un conocimiento profundo y una visión unificadora de la guitarra española. En su breve carrera, ha logrado destacar con su primer disco, 'Tamiz', y promete un espectáculo, acompañado a la percusión por David Domínguez, lleno de innovación y reconciliación entre las guitarras clásicas y flamencas.  Duración: 60 minutos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=05015eabfe374910VgnVCM2000001f4a900aRCRD;Actividades Centro Cultural La Elipa. Diciembre 2024;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc01668dfdb03910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural la Elipa (Ciudad Lineal);1;CALLE;SANTA FELICIDAD;39;CIUDAD LINEAL;VENTAS;28017;444825;4475074;4.042.446.957.496.400;-36.504.201.407.465.900;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12661578;Alimentación que beneficia al corazón;;1;0;;;2025-02-28 00:00:00.0;2025-02-28 23:59:00.0;18:00;Charla sobre consejos nutricionales y práctica.  A cargo de Daniel MardomingoExperto Nutricionista;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91bb33d971394910VgnVCM1000001d4a900aRCRD;Actividades en el Centro Sociocultural Maestro Alonso;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f030288d2d0c710VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Maestro Alonso (Salamanca);1;CALLE;MAESTRO ALONSO;6;SALAMANCA;FUENTE DEL BERRO;28028;443605;4475629;404.293.927.571.053;-3.664.846.244.443.560;/contenido/actividades/ConferenciasColoquios;
12669034;Alma de boquerón;;1;0;;;2025-02-22 00:00:00.0;2025-02-22 23:59:00.0;19:00;Banda formada en Gracia (Barcelona) en 2014 se presentan, hoy con un repertorio de rumba, el folk, el tango, el pop, el flamenco, el country, que combinan estos géneros con acordes de bolero, matices latinos y letras con humor y ternura que describen su manera de entender la vida y el amor. Edad recomendada: A partir de 12 años. Duración: 60 minutos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b45b53df3dba4910VgnVCM2000001f4a900aRCRD;Actividades en el Centro Sociocultural García Lorca;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6951f36edd371910VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural García Lorca (Carabanchel);1;CALLE;EUGENIA DE MONTIJO;105;CARABANCHEL;BUENAVISTA;28044;436243;4469562;40.374.208.184.505;-37.510.283.910.283.800;/contenido/actividades/Musica;
12675026;Amor y poesía;;1;0;;;2025-02-26 00:00:00.0;2025-02-26 23:59:00.0;19:00;Ciclo. Secretos literarios al descubierto.  Amor y poesía con Raquel Lanseros.  A partir de 14 años.  Coloquio con la autora, presenta Maica Rivera. Poeta y traductora, Raquel Lanseros es una de las voces más premiadas y reconocidas de la actual poesía en español. Cerca de 200 críticos de más de 100 universidades (Harvard, Oxford, Columbia o Princeton, entre ellas) la han elegido la poeta más relevante en lengua española nacida después de 1970.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a449b6c617b4910VgnVCM1000001d4a900aRCRD;Actividades en el Centro Cultural Carril del Conde;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD;Centro Cultural Carril del Conde (Hortaleza);1;CALLE;CARRIL DEL CONDE;57;HORTALEZA;CANILLAS;28043;444520;4479119;4.046.089.499.555.310;-3.654.366.821.391.540;/contenido/actividades/ConferenciasColoquios;
12661560;Amor y sensualidad en el arte;;1;0;;;2025-02-20 00:00:00.0;2025-02-20 23:59:00.0;18:30;Ciclo de Conferencias: 'El amor y el arte '  'Amor y sensualidad en el arte' A cargo de: Dña. Eva Mª Puig y Dña. Patricia Alonso.Historiadoras.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=369933d971394910VgnVCM1000001d4a900aRCRD;Actividades en el Centro Sociocultural Maestro Alonso;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f030288d2d0c710VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Maestro Alonso (Salamanca);1;CALLE;MAESTRO ALONSO;6;SALAMANCA;FUENTE DEL BERRO;28028;443605;4475629;404.293.927.571.053;-3.664.846.244.443.560;/contenido/actividades/ConferenciasColoquios;
12690596;Ana Caro de Mallén, la querella de las mujeres en el siglo de oro;;1;0;;;2025-03-10 00:00:00.0;2025-03-10 23:59:00.0;19:00;Compañía: Saladina Jota       Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: Un acercamiento a la biografía de la pequeña Ana Caro de Mallén, pionera de la escritura y dramaturgia profesional, nos hace preguntarnos: ¿Cómo pudo lograr una niña, de orígenes moriscos, que fue adoptada cuando apenas contaba con 10 años y sin formación, convertirse en una de las más brillantes dramaturgas de nuestra literatura del Siglo de Oro?;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c409a2c1cb315910VgnVCM1000001d4a900aRCRD;Actividades en el Centro Sociocultural Francisco Fatou;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c70fe07d5bf61910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Francisco Fatou (Villa de Vallecas);1;CALLE;MANUEL VELEZ;10;VILLA DE VALLECAS;CASCO H.VALLECAS;28031;447107;4470075;4.037.959.032.098.650;-362.310.875.744.905;/contenido/actividades/TeatroPerformance;
12597651;ANA MORALES + ANDRÉS MARÍN;Desde 28  euros. A la venta a partir del 1 de diciembre a las 11 horas;0;1;J,V,S,D;;2025-04-03 00:00:00.0;2025-04-06 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b1c52df5d253910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD;Centro Danza Matadero - CDM;1;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;4.039.245.798.191.530;-36.972.067.902.718.800;/contenido/actividades/DanzaBaile;
12652264;Anatomía de una pajarita - El efecto Galatea (Madrid) / Tras la puerta títeres (Asturias);;1;1;L,M,X,J,V,S,D;;2025-03-08 00:00:00.0;2025-03-09 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce1a619f4e884910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD;Teatro Municipal de Títeres. Parque de El Retiro;1;AVENIDA;MÉXICO;4;RETIRO;LOS JERÓNIMOS;28009;441748;4474466;4.041.878.362.561.590;-36.866.519.471.003.600;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
12513883;Andrea Canepa «Wasi qaymi (Lugar y tacto)»;;0;1;L,M,X,J,V,S,D;;2025-02-28 00:00:00.0;2025-05-18 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45f102a2fa0e1910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;4.042.739.911.262.290;-3.710.589.286.287.490;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12679883;Ángeles García-Madrid;;1;0;;;2025-02-23 00:00:00.0;2025-02-23 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=613823279fad4910VgnVCM1000001d4a900aRCRD;La Guerra Civil en El Retiro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=124e309926624910VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;4.041.906.571.939.960;-3.684.053.112.760.810;/contenido/actividades/RecitalesPresentacionesActosLiterarios;
12676137;Animación Pixelation en la Biblioteca Gerardo Diego;;1;0;;;2025-04-09 00:00:00.0;2025-04-09 23:59:00.0;18:00;Una actividad dirigida a familias que quieran jugar en equipos y divertirse mientras imitan el papel de director/a, actor/actriz o animador/a, utilizando la técnica de animación Pixelation, foto a foto, creando animaciones con un toque absurdo y muy humorísticas. Organizaremos equipos y haremos una pequeña planificación de la idea que vamos a animar, teniendo en cuenta los elementos del entorno con los que los personajes van a interactuar. A medida que jugamos, nos apropiamos del espacio y sus activos, reformulando y reinventando el espacio. A partir de aquí... ¡empieza el juego! Dirigido a familias con miembros de todas las edades. No es necesario llevar material propio para realizar este taller.  Para participar es necesario realizar inscripción previa en este  enlace .;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=490e727228cb4910VgnVCM1000001d4a900aRCRD;Taller de animación Pixelation;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=411e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca903d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas);1,6;CALLE;MONTE AYA;12;VILLA DE VALLECAS;CASCO HISTORICO VALLECAS;28031;447138;4469889;4.037.790.196.240.430;-36.227.296.605.039.500;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12690484;Animación Pixelation en la Biblioteca Gerardo Diego;;1;0;;;2025-04-09 00:00:00.0;2025-04-09 23:59:00.0;18:00;Una actividad dirigida a familias que quieran jugar en equipos y divertirse mientras imitan el papel de director/a, actor/actriz o animador/a, utilizando la técnica de animación Pixelation, foto a foto, creando animaciones con un toque absurdo y muy humorísticas. Organizaremos equipos y haremos una pequeña planificación de la idea que vamos a animar, teniendo en cuenta los elementos del entorno con los que los personajes van a interactuar. A medida que jugamos, nos apropiamos del espacio y sus activos, reformulando y reinventando el espacio. A partir de aquí... ¡empieza el juego! Dirigido a familias con miembros de todas las edades. No es necesario llevar material propio para realizar este taller.  Para participar es necesario realizar inscripción previa en este  enlace .;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c28a8c219315910VgnVCM2000001f4a900aRCRD;Animación Pixelation;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=411e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca903d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas);1,6;CALLE;MONTE AYA;12;VILLA DE VALLECAS;CASCO HISTORICO VALLECAS;28031;447138;4469889;4.037.790.196.240.430;-36.227.296.605.039.500;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12676136;Animación Pixelation en la Biblioteca Portazgo;;1;0;;;2025-04-02 00:00:00.0;2025-04-02 23:59:00.0;18:00;Una actividad dirigida a familias que quieran jugar en equipos y divertirse mientras imitan el papel de director/a, actor/actriz o animador/a, utilizando la técnica de animación Pixelation, foto a foto, creando animaciones con un toque absurdo y muy humorísticas. Organizaremos equipos y haremos una pequeña planificación de la idea que vamos a animar, teniendo en cuenta los elementos del entorno con los que los personajes van a interactuar. A medida que jugamos, nos apropiamos del espacio y sus activos, reformulando y reinventando el espacio. A partir de aquí... ¡empieza el juego! Dirigido a familias con miembros de todas las edades. No es necesario llevar material propio para realizar este taller.  Para participar es necesario realizar inscripción previa en este  enlace .;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cfd727228cb4910VgnVCM1000001d4a900aRCRD;Taller de animación Pixelation;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=411e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Portazgo (Puente de Vallecas);1,6;CALLE;CANTALAPIEDRA;11;PUENTE DE VALLECAS;NUMANCIA;28038;444376;4471605;40.393.189.968.014.600;-36.554.147.649.183.900;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12690487;Animación Pixelation en la Biblioteca Portazgo;;1;0;;;2025-04-02 00:00:00.0;2025-04-02 23:59:00.0;18:00;Una actividad dirigida a familias que quieran jugar en equipos y divertirse mientras imitan el papel de director/a, actor/actriz o animador/a, utilizando la técnica de animación Pixelation, foto a foto, creando animaciones con un toque absurdo y muy humorísticas. Organizaremos equipos y haremos una pequeña planificación de la idea que vamos a animar, teniendo en cuenta los elementos del entorno con los que los personajes van a interactuar. A medida que jugamos, nos apropiamos del espacio y sus activos, reformulando y reinventando el espacio. A partir de aquí... ¡empieza el juego! Dirigido a familias con miembros de todas las edades. No es necesario llevar material propio para realizar este taller.  Para participar es necesario realizar inscripción previa en este  enlace .;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7078a8c219315910VgnVCM2000001f4a900aRCRD;Animación Pixelation;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=411e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Portazgo (Puente de Vallecas);1,6;CALLE;CANTALAPIEDRA;11;PUENTE DE VALLECAS;NUMANCIA;28038;444376;4471605;40.393.189.968.014.600;-36.554.147.649.183.900;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12676146;Animación Stop Motion en la Biblioteca Aluche;;1;0;;;2025-03-20 00:00:00.0;2025-03-20 23:59:00.0;17:30;¿Conoces la ténica Cut_out? ¿Te gustaría aprender a hacer animación Stop Motion? Bárbara Perdiguera nos propone un nuevo taller en el que animaremos marionetas junto con objetos como con legos, palitos de madera, semillas, ramas o cualquier objeto de tamaño pequeño. Moviéndolos ligeramente y haciendo una fotografía de cada movimiento, usaremos la magia de la animación a través del Stop Motion.  En primer lugar, nos inspiraremos con ejemplos de Stop Motion a partir de objetos sobre un tablero de luces led. Después, jugaremos con las posibilidades de movimiento y las relaciones que se pueden establecer entre los objetos y las marionetas, y definiremos cómo queremos que los objetos se relacionen entre sí.  A continuación, animaremos las marionetas fotografiando cada pequeño movimiento con la App Studio Stop Motion. ¡Nuestro personaje se moverá por arte de magia! De esta manera tendremos nuestra primera animación y haremos una pequeña proyección con todas las piezas que hayamos hecho.  Un taller en el que experimentar de forma intuitiva y lúdica técnicas de animación, para escapar de la estandarización de la imagen en movimiento. Dirigido a familias con niños y niñas de 8 a 12 años.  No es necesario llevar material propio para realizar este taller. Para participar en el taller es necesario inscribirse en este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b5e727228cb4910VgnVCM1000001d4a900aRCRD;Animación Stop Motion;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b36e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Aluche (Latina);1,5,6;CALLE;CAMARENA;10;LATINA;ALUCHE;28047;435820;4471982;4.039.597.072.367.930;-37.562.716.852.987.800;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12676145;Animación Stop Motion en la Biblioteca San Fermín;;1;0;;;2025-03-07 00:00:00.0;2025-03-07 23:59:00.0;18:00;¿Conoces la ténica Cut_out? ¿Te gustaría aprender a hacer animación Stop Motion? Bárbara Perdiguera nos propone un nuevo taller en el que animaremos marionetas junto con objetos como con legos, palitos de madera, semillas, ramas o cualquier objeto de tamaño pequeño. Moviéndolos ligeramente y haciendo una fotografía de cada movimiento, usaremos la magia de la animación a través del Stop Motion.  En primer lugar, nos inspiraremos con ejemplos de Stop Motion a partir de objetos sobre un tablero de luces led. Después, jugaremos con las posibilidades de movimiento y las relaciones que se pueden establecer entre los objetos y las marionetas, y definiremos cómo queremos que los objetos se relacionen entre sí.  A continuación, animaremos las marionetas fotografiando cada pequeño movimiento con la App Studio Stop Motion. ¡Nuestro personaje se moverá por arte de magia! De esta manera tendremos nuestra primera animación y haremos una pequeña proyección con todas las piezas que hayamos hecho.  Un taller en el que experimentar de forma intuitiva y lúdica técnicas de animación, para escapar de la estandarización de la imagen en movimiento. Dirigido a familias con niños y niñas de 8 a 12 años.  No es necesario llevar material propio para realizar este taller. Para participar en el taller es necesario inscribirse en este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=965e727228cb4910VgnVCM1000001d4a900aRCRD;Animación Stop Motion;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b36e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Fermín (Usera);1,5,6;AVENIDA;SAN FERMIN;10;USERA;SAN FERMIN;28041;441188;4469184;403.711.623.444.796;-3.692.742.821.990.010;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
12676141;Animalario en la Biblioteca San Fermín;;1;0;;;2025-03-14 00:00:00.0;2025-03-14 23:59:00.0;18:00;En este taller, dirigido a familias con niños y niñas de entre 6 y 9 años, Bárbara Perdiguera nos propone una actividad de animación para aprender, trabajar en equipo y disfrutar en familia. Un taller de construcción en papel de animales recortables, inspirados en los que creó Tono ?seudónimo de Antonio Lara de Gavilán?, autor perteneciente a la generación del 27, publicados en la revista Crónica hace 84 años. En una vida donde el tiempo compartido escasea, las actividades artísticas permiten a las familias conectar y organizarse en equipo, potenciando su creatividad mientras fortalecen sus vínculos.  Durante el taller construiremos tres animales y los pintaremos con rotuladores y pegatinas. Para terminar, haremos una escenografía con los animales y jugaremos con linternas y texturas para crear un imaginario nuevo, jugando con las sombras proyectadas. ¡Podréis llevaros vuestras creaciones a casa! No es necesario llevar material propio para realizar este taller.  Para participar es necesario realizar inscripción previa aquí.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=843e727228cb4910VgnVCM1000001d4a900aRCRD;Animalario;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa3e727228cb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Fermín (Usera);1,5,6;AVENIDA;SAN FERMIN;10;USERA;SAN FERMIN;28041;441188;4469184;403.711.623.444.796;-3.692.742.821.990.010;/contenido/actividades/1ciudad21distritos;/usuario/Niños,/usuario/Familias
